origin,destination,date,price,airline,duration,segments,duration_min,departure_dt,arrival_dt,dep_date,dep_time,dep_minutes,arr_date,arr_time,arr_minutes,weekday
BCN,CDG,2026-03-12,99,Vueling,7800,0,130.0,2026-03-12 07:00:00,2026-03-12 09:10:00,2026-03-12,07:00:00,420,2026-03-12,09:10:00,550,Thursday
BCN,CDG,2026-03-12,99,Vueling,7200,0,120.0,2026-03-12 12:40:00,2026-03-12 14:40:00,2026-03-12,12:40:00,760,2026-03-12,14:40:00,880,Thursday
BCN,CDG,2026-03-12,239,Air France,7200,0,120.0,2026-03-12 16:00:00,2026-03-12 18:00:00,2026-03-12,16:00:00,960,2026-03-12,18:00:00,1080,Thursday
BCN,CDG,2026-03-12,168,Smartwings,102600,1,1710.0,2026-03-12 14:55:00,2026-03-13 19:25:00,2026-03-12,14:55:00,895,2026-03-13,19:25:00,1165,Thursday
BCN,CDG,2026-03-12,171,Smartwings,60900,1,1015.0,2026-03-12 14:55:00,2026-03-13 07:50:00,2026-03-12,14:55:00,895,2026-03-13,07:50:00,470,Thursday
BCN,CDG,2026-03-12,171,Smartwings,84000,1,1400.0,2026-03-12 14:55:00,2026-03-13 14:15:00,2026-03-12,14:55:00,895,2026-03-13,14:15:00,855,Thursday
BCN,CDG,2026-03-12,186,ITA,62400,1,1040.0,2026-03-12 06:20:00,2026-03-12 23:40:00,2026-03-12,06:20:00,380,2026-03-12,23:40:00,1420,Thursday
BCN,CDG,2026-03-12,210,Air Serbia,39000,1,650.0,2026-03-12 09:55:00,2026-03-12 20:45:00,2026-03-12,09:55:00,595,2026-03-12,20:45:00,1245,Thursday
BCN,CDG,2026-03-12,219,ITA,34500,2,575.0,2026-03-12 06:20:00,2026-03-12 15:55:00,2026-03-12,06:20:00,380,2026-03-12,15:55:00,955,Thursday
BCN,CDG,2026-03-12,219,ITA,34500,2,575.0,2026-03-12 06:20:00,2026-03-12 15:55:00,2026-03-12,06:20:00,380,2026-03-12,15:55:00,955,Thursday
BCN,CDG,2026-03-13,92,Vueling,7200,0,120.0,2026-03-13 19:20:00,2026-03-13 21:20:00,2026-03-13,19:20:00,1160,2026-03-13,21:20:00,1280,Friday
BCN,CDG,2026-03-13,114,Vueling,7200,0,120.0,2026-03-13 18:10:00,2026-03-13 20:10:00,2026-03-13,18:10:00,1090,2026-03-13,20:10:00,1210,Friday
BCN,CDG,2026-03-13,131,Vueling,7800,0,130.0,2026-03-13 07:00:00,2026-03-13 09:10:00,2026-03-13,07:00:00,420,2026-03-13,09:10:00,550,Friday
BCN,CDG,2026-03-13,233,Air France,7500,0,125.0,2026-03-13 12:15:00,2026-03-13 14:20:00,2026-03-13,12:15:00,735,2026-03-13,14:20:00,860,Friday
BCN,CDG,2026-03-13,233,Air France,7200,0,120.0,2026-03-13 09:55:00,2026-03-13 11:55:00,2026-03-13,09:55:00,595,2026-03-13,11:55:00,715,Friday
BCN,CDG,2026-03-13,162,Eurowings,35400,1,590.0,2026-03-13 10:10:00,2026-03-13 20:00:00,2026-03-13,10:10:00,610,2026-03-13,20:00:00,1200,Friday
BCN,CDG,2026-03-13,219,ITA,34500,2,575.0,2026-03-13 06:20:00,2026-03-13 15:55:00,2026-03-13,06:20:00,380,2026-03-13,15:55:00,955,Friday
BCN,CDG,2026-03-14,80,Vueling,7200,0,120.0,2026-03-14 12:40:00,2026-03-14 14:40:00,2026-03-14,12:40:00,760,2026-03-14,14:40:00,880,Saturday
BCN,CDG,2026-03-14,80,Vueling,6900,0,115.0,2026-03-14 16:20:00,2026-03-14 18:15:00,2026-03-14,16:20:00,980,2026-03-14,18:15:00,1095,Saturday
BCN,CDG,2026-03-14,99,Vueling,7800,0,130.0,2026-03-14 07:00:00,2026-03-14 09:10:00,2026-03-14,07:00:00,420,2026-03-14,09:10:00,550,Saturday
BCN,CDG,2026-03-14,151,Air France,7500,0,125.0,2026-03-14 12:15:00,2026-03-14 14:20:00,2026-03-14,12:15:00,735,2026-03-14,14:20:00,860,Saturday
BCN,CDG,2026-03-14,151,Air France,7200,0,120.0,2026-03-14 15:05:00,2026-03-14 17:05:00,2026-03-14,15:05:00,905,2026-03-14,17:05:00,1025,Saturday
BCN,CDG,2026-03-14,151,Air France,7200,0,120.0,2026-03-14 16:05:00,2026-03-14 18:05:00,2026-03-14,16:05:00,965,2026-03-14,18:05:00,1085,Saturday
BCN,CDG,2026-03-14,151,Air France,7200,0,120.0,2026-03-14 18:05:00,2026-03-14 20:05:00,2026-03-14,18:05:00,1085,2026-03-14,20:05:00,1205,Saturday
BCN,CDG,2026-03-14,151,Air France,7200,0,120.0,2026-03-14 20:20:00,2026-03-14 22:20:00,2026-03-14,20:20:00,1220,2026-03-14,22:20:00,1340,Saturday
BCN,CDG,2026-03-14,161,ITA,43200,1,720.0,2026-03-14 11:40:00,2026-03-14 23:40:00,2026-03-14,11:40:00,700,2026-03-14,23:40:00,1420,Saturday
BCN,CDG,2026-03-14,180,British Airways,55200,1,920.0,2026-03-14 17:30:00,2026-03-15 08:50:00,2026-03-14,17:30:00,1050,2026-03-15,08:50:00,530,Saturday
BCN,CDG,2026-03-15,92,Vueling,7800,0,130.0,2026-03-15 07:00:00,2026-03-15 09:10:00,2026-03-15,07:00:00,420,2026-03-15,09:10:00,550,Sunday
BCN,CDG,2026-03-15,106,Vueling,7200,0,120.0,2026-03-15 12:40:00,2026-03-15 14:40:00,2026-03-15,12:40:00,760,2026-03-15,14:40:00,880,Sunday
BCN,CDG,2026-03-15,142,Vueling,7200,0,120.0,2026-03-15 19:20:00,2026-03-15 21:20:00,2026-03-15,19:20:00,1160,2026-03-15,21:20:00,1280,Sunday
BCN,CDG,2026-03-15,218,Air France,7200,0,120.0,2026-03-15 20:20:00,2026-03-15 22:20:00,2026-03-15,20:20:00,1220,2026-03-15,22:20:00,1340,Sunday
BCN,CDG,2026-03-15,223,Air France,7200,0,120.0,2026-03-15 16:05:00,2026-03-15 18:05:00,2026-03-15,16:05:00,965,2026-03-15,18:05:00,1085,Sunday
BCN,CDG,2026-03-15,223,Air France,7200,0,120.0,2026-03-15 17:55:00,2026-03-15 19:55:00,2026-03-15,17:55:00,1075,2026-03-15,19:55:00,1195,Sunday
BCN,CDG,2026-03-15,224,Air France,7500,0,125.0,2026-03-15 12:15:00,2026-03-15 14:20:00,2026-03-15,12:15:00,735,2026-03-15,14:20:00,860,Sunday
BCN,CDG,2026-03-15,210,Air Serbia,45300,1,755.0,2026-03-15 20:35:00,2026-03-16 09:10:00,2026-03-15,20:35:00,1235,2026-03-16,09:10:00,550,Sunday
BCN,CDG,2026-03-15,220,Smartwings,60900,1,1015.0,2026-03-15 14:55:00,2026-03-16 07:50:00,2026-03-15,14:55:00,895,2026-03-16,07:50:00,470,Sunday
BCN,CDG,2026-03-15,229,Norwegian,43800,1,730.0,2026-03-15 08:00:00,2026-03-15 20:10:00,2026-03-15,08:00:00,480,2026-03-15,20:10:00,1210,Sunday
BCN,CDG,2026-03-16,114,Vueling,7200,0,120.0,2026-03-16 12:40:00,2026-03-16 14:40:00,2026-03-16,12:40:00,760,2026-03-16,14:40:00,880,Monday
BCN,CDG,2026-03-16,131,Vueling,7200,0,120.0,2026-03-16 19:20:00,2026-03-16 21:20:00,2026-03-16,19:20:00,1160,2026-03-16,21:20:00,1280,Monday
BCN,CDG,2026-03-16,142,Vueling,6900,0,115.0,2026-03-16 14:45:00,2026-03-16 16:40:00,2026-03-16,14:45:00,885,2026-03-16,16:40:00,1000,Monday
BCN,CDG,2026-03-16,167,Vueling,7800,0,130.0,2026-03-16 07:00:00,2026-03-16 09:10:00,2026-03-16,07:00:00,420,2026-03-16,09:10:00,550,Monday
BCN,CDG,2026-03-16,194,Air France,7200,0,120.0,2026-03-16 20:20:00,2026-03-16 22:20:00,2026-03-16,20:20:00,1220,2026-03-16,22:20:00,1340,Monday
BCN,CDG,2026-03-16,203,Air France,7200,0,120.0,2026-03-16 15:05:00,2026-03-16 17:05:00,2026-03-16,15:05:00,905,2026-03-16,17:05:00,1025,Monday
BCN,CDG,2026-03-16,203,Air France,7200,0,120.0,2026-03-16 18:05:00,2026-03-16 20:05:00,2026-03-16,18:05:00,1085,2026-03-16,20:05:00,1205,Monday
BCN,CDG,2026-03-16,208,Air France,7200,0,120.0,2026-03-16 16:00:00,2026-03-16 18:00:00,2026-03-16,16:00:00,960,2026-03-16,18:00:00,1080,Monday
BCN,CDG,2026-03-16,186,ITA,62400,1,1040.0,2026-03-16 06:20:00,2026-03-16 23:40:00,2026-03-16,06:20:00,380,2026-03-16,23:40:00,1420,Monday
BCN,CDG,2026-03-16,210,Air Serbia,83700,1,1395.0,2026-03-16 09:55:00,2026-03-17 09:10:00,2026-03-16,09:55:00,595,2026-03-17,09:10:00,550,Monday
BCN,CDG,2026-03-17,75,Vueling,7200,0,120.0,2026-03-17 19:20:00,2026-03-17 21:20:00,2026-03-17,19:20:00,1160,2026-03-17,21:20:00,1280,Tuesday
BCN,CDG,2026-03-17,99,Vueling,7800,0,130.0,2026-03-17 07:00:00,2026-03-17 09:10:00,2026-03-17,07:00:00,420,2026-03-17,09:10:00,550,Tuesday
BCN,CDG,2026-03-17,114,Vueling,7200,0,120.0,2026-03-17 12:40:00,2026-03-17 14:40:00,2026-03-17,12:40:00,760,2026-03-17,14:40:00,880,Tuesday
BCN,CDG,2026-03-17,239,Air France,7200,0,120.0,2026-03-17 16:00:00,2026-03-17 18:00:00,2026-03-17,16:00:00,960,2026-03-17,18:00:00,1080,Tuesday
BCN,CDG,2026-03-17,110,ITA,62400,1,1040.0,2026-03-17 06:20:00,2026-03-17 23:40:00,2026-03-17,06:20:00,380,2026-03-17,23:40:00,1420,Tuesday
BCN,CDG,2026-03-17,138,ITA,39600,1,660.0,2026-03-17 06:20:00,2026-03-17 17:20:00,2026-03-17,06:20:00,380,2026-03-17,17:20:00,1040,Tuesday
BCN,CDG,2026-03-17,186,ITA,20400,1,340.0,2026-03-17 11:40:00,2026-03-17 17:20:00,2026-03-17,11:40:00,700,2026-03-17,17:20:00,1040,Tuesday
BCN,CDG,2026-03-17,186,ITA,43200,1,720.0,2026-03-17 11:40:00,2026-03-17 23:40:00,2026-03-17,11:40:00,700,2026-03-17,23:40:00,1420,Tuesday
BCN,CDG,2026-03-17,186,ITA,24600,1,410.0,2026-03-17 16:50:00,2026-03-17 23:40:00,2026-03-17,16:50:00,1010,2026-03-17,23:40:00,1420,Tuesday
BCN,CDG,2026-03-17,186,ITA,64800,1,1080.0,2026-03-17 16:50:00,2026-03-18 10:50:00,2026-03-17,16:50:00,1010,2026-03-18,10:50:00,650,Tuesday
BCN,CDG,2026-03-18,75,Vueling,6900,0,115.0,2026-03-18 16:15:00,2026-03-18 18:10:00,2026-03-18,16:15:00,975,2026-03-18,18:10:00,1090,Wednesday
BCN,CDG,2026-03-18,86,Vueling,7200,0,120.0,2026-03-18 12:40:00,2026-03-18 14:40:00,2026-03-18,12:40:00,760,2026-03-18,14:40:00,880,Wednesday
BCN,CDG,2026-03-18,114,Vueling,7800,0,130.0,2026-03-18 07:00:00,2026-03-18 09:10:00,2026-03-18,07:00:00,420,2026-03-18,09:10:00,550,Wednesday
BCN,CDG,2026-03-18,152,Air France,7200,0,120.0,2026-03-18 15:05:00,2026-03-18 17:05:00,2026-03-18,15:05:00,905,2026-03-18,17:05:00,1025,Wednesday
BCN,CDG,2026-03-18,182,Air France,7200,0,120.0,2026-03-18 20:20:00,2026-03-18 22:20:00,2026-03-18,20:20:00,1220,2026-03-18,22:20:00,1340,Wednesday
BCN,CDG,2026-03-18,141,Air Serbia,87000,1,1450.0,2026-03-18 20:35:00,2026-03-19 20:45:00,2026-03-18,20:35:00,1235,2026-03-19,20:45:00,1245,Wednesday
BCN,CDG,2026-03-18,186,ITA,39600,1,660.0,2026-03-18 06:20:00,2026-03-18 17:20:00,2026-03-18,06:20:00,380,2026-03-18,17:20:00,1040,Wednesday
BCN,CDG,2026-03-18,186,ITA,62400,1,1040.0,2026-03-18 06:20:00,2026-03-18 23:40:00,2026-03-18,06:20:00,380,2026-03-18,23:40:00,1420,Wednesday
BCN,CDG,2026-03-18,186,ITA,20400,1,340.0,2026-03-18 11:40:00,2026-03-18 17:20:00,2026-03-18,11:40:00,700,2026-03-18,17:20:00,1040,Wednesday
BCN,CDG,2026-03-18,186,ITA,43200,1,720.0,2026-03-18 11:40:00,2026-03-18 23:40:00,2026-03-18,11:40:00,700,2026-03-18,23:40:00,1420,Wednesday
BCN,CDG,2026-03-19,122,Vueling,7800,0,130.0,2026-03-19 07:00:00,2026-03-19 09:10:00,2026-03-19,07:00:00,420,2026-03-19,09:10:00,550,Thursday
BCN,CDG,2026-03-19,122,Vueling,7200,0,120.0,2026-03-19 12:40:00,2026-03-19 14:40:00,2026-03-19,12:40:00,760,2026-03-19,14:40:00,880,Thursday
BCN,CDG,2026-03-19,278,Air France,7200,0,120.0,2026-03-19 15:05:00,2026-03-19 17:05:00,2026-03-19,15:05:00,905,2026-03-19,17:05:00,1025,Thursday
BCN,CDG,2026-03-19,141,Air Serbia,39000,1,650.0,2026-03-19 09:55:00,2026-03-19 20:45:00,2026-03-19,09:55:00,595,2026-03-19,20:45:00,1245,Thursday
BCN,CDG,2026-03-19,145,Eurowings,18000,1,300.0,2026-03-19 14:45:00,2026-03-19 19:45:00,2026-03-19,14:45:00,885,2026-03-19,19:45:00,1185,Thursday
BCN,CDG,2026-03-19,186,ITA,39600,1,660.0,2026-03-19 06:20:00,2026-03-19 17:20:00,2026-03-19,06:20:00,380,2026-03-19,17:20:00,1040,Thursday
BCN,CDG,2026-03-19,186,ITA,62400,1,1040.0,2026-03-19 06:20:00,2026-03-19 23:40:00,2026-03-19,06:20:00,380,2026-03-19,23:40:00,1420,Thursday
BCN,CDG,2026-03-19,208,Austrian,17400,1,290.0,2026-03-19 09:55:00,2026-03-19 14:45:00,2026-03-19,09:55:00,595,2026-03-19,14:45:00,885,Thursday
BCN,CDG,2026-03-19,208,Austrian,45300,1,755.0,2026-03-19 09:55:00,2026-03-19 22:30:00,2026-03-19,09:55:00,595,2026-03-19,22:30:00,1350,Thursday
BCN,CDG,2026-03-19,210,Air Serbia,83700,1,1395.0,2026-03-19 09:55:00,2026-03-20 09:10:00,2026-03-19,09:55:00,595,2026-03-20,09:10:00,550,Thursday
BCN,CDG,2026-03-20,92,Vueling,7200,0,120.0,2026-03-20 18:10:00,2026-03-20 20:10:00,2026-03-20,18:10:00,1090,2026-03-20,20:10:00,1210,Friday
BCN,CDG,2026-03-20,114,Vueling,7800,0,130.0,2026-03-20 07:00:00,2026-03-20 09:10:00,2026-03-20,07:00:00,420,2026-03-20,09:10:00,550,Friday
BCN,CDG,2026-03-20,122,Vueling,7200,0,120.0,2026-03-20 19:20:00,2026-03-20 21:20:00,2026-03-20,19:20:00,1160,2026-03-20,21:20:00,1280,Friday
BCN,CDG,2026-03-20,183,Vueling,7200,0,120.0,2026-03-20 12:50:00,2026-03-20 14:50:00,2026-03-20,12:50:00,770,2026-03-20,14:50:00,890,Friday
BCN,CDG,2026-03-20,189,Air France,7200,0,120.0,2026-03-20 20:20:00,2026-03-20 22:20:00,2026-03-20,20:20:00,1220,2026-03-20,22:20:00,1340,Friday
BCN,CDG,2026-03-20,194,Air France,7200,0,120.0,2026-03-20 15:05:00,2026-03-20 17:05:00,2026-03-20,15:05:00,905,2026-03-20,17:05:00,1025,Friday
BCN,CDG,2026-03-20,194,Air France,7200,0,120.0,2026-03-20 18:05:00,2026-03-20 20:05:00,2026-03-20,18:05:00,1085,2026-03-20,20:05:00,1205,Friday
BCN,CDG,2026-03-20,145,Eurowings,35400,1,590.0,2026-03-20 10:10:00,2026-03-20 20:00:00,2026-03-20,10:10:00,610,2026-03-20,20:00:00,1200,Friday
BCN,CDG,2026-03-20,186,ITA,43200,1,720.0,2026-03-20 11:40:00,2026-03-20 23:40:00,2026-03-20,11:40:00,700,2026-03-20,23:40:00,1420,Friday
BCN,CDG,2026-03-20,217,SWISS,43500,1,725.0,2026-03-20 06:45:00,2026-03-20 18:50:00,2026-03-20,06:45:00,405,2026-03-20,18:50:00,1130,Friday
BCN,CDG,2026-03-21,80,Vueling,6900,0,115.0,2026-03-21 16:20:00,2026-03-21 18:15:00,2026-03-21,16:20:00,980,2026-03-21,18:15:00,1095,Saturday
BCN,CDG,2026-03-21,80,Vueling,7800,0,130.0,2026-03-21 07:00:00,2026-03-21 09:10:00,2026-03-21,07:00:00,420,2026-03-21,09:10:00,550,Saturday
BCN,CDG,2026-03-21,92,Vueling,7200,0,120.0,2026-03-21 12:40:00,2026-03-21 14:40:00,2026-03-21,12:40:00,760,2026-03-21,14:40:00,880,Saturday
BCN,CDG,2026-03-21,168,Air France,7200,0,120.0,2026-03-21 20:20:00,2026-03-21 22:20:00,2026-03-21,20:20:00,1220,2026-03-21,22:20:00,1340,Saturday
BCN,CDG,2026-03-21,163,British Airways,69000,1,1150.0,2026-03-21 14:40:00,2026-03-22 09:50:00,2026-03-21,14:40:00,880,2026-03-22,09:50:00,590,Saturday
BCN,CDG,2026-03-21,166,British Airways,34500,1,575.0,2026-03-21 10:10:00,2026-03-21 19:45:00,2026-03-21,10:10:00,610,2026-03-21,19:45:00,1185,Saturday
BCN,CDG,2026-03-21,166,British Airways,43800,1,730.0,2026-03-21 10:10:00,2026-03-21 22:20:00,2026-03-21,10:10:00,610,2026-03-21,22:20:00,1340,Saturday
BCN,CDG,2026-03-21,166,British Airways,18300,1,305.0,2026-03-21 14:40:00,2026-03-21 19:45:00,2026-03-21,14:40:00,880,2026-03-21,19:45:00,1185,Saturday
BCN,CDG,2026-03-21,166,British Airways,27600,1,460.0,2026-03-21 14:40:00,2026-03-21 22:20:00,2026-03-21,14:40:00,880,2026-03-21,22:20:00,1340,Saturday
